,target_col,fold,task_name,num_epochs,patience,batch_size,inner_atom_dim,conv_depth,sup_dropout_rate,use_ssl,unsup_dropout_rate,w,edge_dropout_rate,num_extra_data,rampup_length,lr_init,lr_base,lr_exp_multiplier,file_name,output_file,auc_file,auc_file_per_epoch,param_optim_file,train_auc,val_auc,test_auc
0,0,4,task-4,100,50,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1.1,-0.1,best4,results/best4.output,results/auc_file_best4.csv,results/test_auc_per_epoch_best4.csv,results/param_optim_best4.csv,0.7073,0.637,0.685
1,0,4,task-4,100,50,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1.1,-0.01,best4,results/best4.output,results/auc_file_best4.csv,results/test_auc_per_epoch_best4.csv,results/param_optim_best4.csv,0.6758,0.6563,0.6846
