,target_col,fold,task_name,num_epochs,patience,batch_size,inner_atom_dim,conv_depth,sup_dropout_rate,use_ssl,unsup_dropout_rate,w,edge_dropout_rate,num_extra_data,rampup_length,lr_init,lr_base,lr_exp_multiplier,file_name,output_file,auc_file,auc_file_per_epoch,param_optim_file,train_auc,val_auc,test_auc
0,0,0,task-0,100,50,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1.1,-0.1,best0,results/best0.output,results/auc_file_best0.csv,results/test_auc_per_epoch_best0.csv,results/param_optim_best0.csv,0.6483,0.6512,0.6909
1,0,0,task-0,100,50,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1.1,-0.01,best0,results/best0.output,results/auc_file_best0.csv,results/test_auc_per_epoch_best0.csv,results/param_optim_best0.csv,0.7114,0.6722,0.6937
