,target_col,fold,task_name,num_epochs,patience,batch_size,inner_atom_dim,conv_depth,sup_dropout_rate,use_ssl,unsup_dropout_rate,w,edge_dropout_rate,num_extra_data,rampup_length,lr_init,lr_base,lr_exp_multiplier,file_name,output_file,auc_file,auc_file_per_epoch,param_optim_file,train_auc,val_auc,test_auc
0,0,3,task-3,100,50,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1.1,-0.1,best3,results/best3.output,results/auc_file_best3.csv,results/test_auc_per_epoch_best3.csv,results/param_optim_best3.csv,0.6849,0.5858,0.6769
1,0,3,task-3,100,50,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1.1,-0.01,best3,results/best3.output,results/auc_file_best3.csv,results/test_auc_per_epoch_best3.csv,results/param_optim_best3.csv,0.7241,0.609,0.684
