,target_col,fold,num_epochs,patience,batch_size,inner_atom_dim,conv_depth,sup_dropout_rate,use_ssl,unsup_dropout_rate,w,edge_dropout_rate,num_extra_data,rampup_length,lr_init,lr_base,lr_exp_multiplier,file_name,output_file,auc_file,auc_file_per_epoch,param_optim_file,train_auc,val_auc,test_auc
0,0,4,50,50,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6598,0.6508,0.6736
1,0,4,50,50,64,128,2,0.2,0,0.1,1000.0,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6667,0.652,0.6726
2,0,4,50,50,64,128,3,0.2,0,0.1,0.1,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6391,0.6294,0.6698
3,0,4,50,50,64,128,3,0.2,0,0.1,1000.0,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6682,0.6413,0.6679
4,0,4,50,50,64,128,5,0.2,0,0.1,0.1,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6182,0.6531,0.701
5,0,4,50,50,64,128,5,0.2,0,0.1,1000.0,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6667,0.6595,0.6984
6,0,4,50,50,64,256,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6469,0.644,0.6767
7,0,4,50,50,64,256,2,0.2,0,0.1,1000.0,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.675,0.6465,0.6753
8,0,4,50,50,64,256,3,0.2,0,0.1,0.1,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6573,0.6341,0.6767
9,0,4,50,50,64,256,3,0.2,0,0.1,1000.0,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6861,0.6402,0.6753
10,0,4,50,50,64,256,5,0.2,0,0.1,0.1,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6678,0.6664,0.7609
11,0,4,50,50,64,256,5,0.2,0,0.1,1000.0,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6379,0.6511,0.6945
12,0,4,50,50,64,512,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6468,0.6498,0.6692
13,0,4,50,50,64,512,2,0.2,0,0.1,1000.0,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6689,0.6528,0.6933
14,0,4,50,50,64,512,3,0.2,0,0.1,0.1,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6539,0.6284,0.6828
15,0,4,50,50,64,512,3,0.2,0,0.1,1000.0,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6316,0.6489,0.67
16,0,4,50,50,64,512,5,0.2,0,0.1,0.1,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.641,0.6448,0.6809
17,0,4,50,50,64,512,5,0.2,0,0.1,1000.0,0.1,0,0,0.0007,2.718,-0.1,supervised4,results/supervised4.output,results/auc_file_supervised4.csv,results/test_auc_per_epoch_supervised4.csv,results/param_optim_supervised4.csv,0.6712,0.6476,0.688
