,target_col,fold,num_epochs,patience,batch_size,inner_atom_dim,conv_depth,sup_dropout_rate,use_ssl,unsup_dropout_rate,w,edge_dropout_rate,num_extra_data,rampup_length,lr_init,lr_base,lr_exp_multiplier,file_name,output_file,auc_file,auc_file_per_epoch,param_optim_file,train_auc,val_auc,test_auc
0,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1.1,-1.0,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6167,0.6686,0.6795
1,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1.1,-0.1,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6883,0.6787,0.6899
2,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1.1,-0.01,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6677,0.6726,0.6852
3,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,2.1,-1.0,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6714,0.6821,0.6878
4,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,2.1,-0.1,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6129,0.6687,0.6828
5,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,2.1,-0.01,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6813,0.674,0.6799
6,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,3.1,-1.0,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.5904,0.659,0.6548
7,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,3.1,-0.1,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6009,0.6671,0.6797
8,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,3.1,-0.01,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6363,0.672,0.6941
9,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,1.1,-1.0,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.641,0.6628,0.659
10,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,1.1,-0.1,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6581,0.6588,0.671
11,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,1.1,-0.01,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6793,0.6721,0.6759
12,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,2.1,-1.0,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.5721,0.5659,0.5682
13,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,2.1,-0.1,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6424,0.6691,0.6777
14,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,2.1,-0.01,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6951,0.6596,0.688
15,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,3.1,-1.0,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.5641,0.6121,0.5963
16,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,3.1,-0.1,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6249,0.6569,0.6533
17,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,3.1,-0.01,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6601,0.6657,0.6742
18,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,1.1,-1.0,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6354,0.6694,0.7067
19,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,1.1,-0.1,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6629,0.6441,0.6091
20,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,1.1,-0.01,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.4883,0.4921,0.5
21,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,2.1,-1.0,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.5938,0.596,0.6016
22,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,2.1,-0.1,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6858,0.65,0.6694
23,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,2.1,-0.01,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.4802,0.4921,0.5
24,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,3.1,-1.0,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6007,0.5695,0.5574
25,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,3.1,-0.1,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.6682,0.6851,0.7075
26,0,1,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,3.1,-0.01,lr1,results/lr1.output,results/auc_file_lr1.csv,results/test_auc_per_epoch_lr1.csv,results/param_optim_lr1.csv,0.4509,0.4142,0.4018
