,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
13,,,,,,,,,,,,,,0.0020276506581568144,0.006913802844440674,,4.5315545099085223e-07,0.006356375304697583,,2.866790919418652e-09,0.006042560672841475,,7.566724165644822e-11,0.00582688086419418,2.9110453383042207e-09,0.00020276506581568142,0.0006913802844440674,,4.5315545099085223e-08,0.0006356375304697583,,2.866790919418652e-10,0.0006042560672841475,,,0.000582688086419418
14,,,,,,,,,,,,,,0.0018433187801425582,0.0069072164257806485,,2.157883099956439e-07,0.006309389500690036,,,0.0059745803046239755,,1.8455424794255666e-11,0.005745241648026977,,0.00018433187801425582,0.0006907216425780648,,2.157883099956439e-08,0.0006309389500690036,,,0.0005974580304623975,,,0.0005745241648026976
15,,,,,,,,,,,,,,0.0016757443455841436,0.006900636281657479,,1.0275633809316377e-07,0.006262751011885321,,,0.005907364733106617,,4.501323120550163e-12,0.005664746261941722,,0.00016757443455841435,0.0006900636281657479,,1.0275633809316376e-08,0.0006262751011885321,,,0.0005907364733106616,,,0.0005664746261941721
16,,,,,,,,,,,,,,0.0015234039505310395,0.006894062406093743,,4.893158956817322e-08,0.0062164572709579955,,,0.005840905354128993,,,0.00558537867997298,,0.00015234039505310394,0.0006894062406093743,,4.893158956817321e-09,0.0006216457270957996,,,0.0005840905354128992,,,0.000558537867997298
17,,,,,,,,,,,,,,0.0013849126823009448,0.0068874947931177105,,2.330075693722534e-08,0.006170505729560075,,,0.005775193660329726,,,0.005507123100691788,,0.00013849126823009447,0.000688749479311771,,2.330075693722534e-09,0.0006170505729560076,,,0.0005775193660329726,,,0.0005507123100691789
18,,,,,,,,,,,,,,0.0012590115293644954,0.006880933436763342,,1.1095598541535877e-08,0.006124893858180754,,,0.00571022124005745,,,0.005429963944059717,,0.00012590115293644951,0.0006880933436763342,,1.1095598541535876e-09,0.0006124893858180753,,,0.0005710221240057449,,,0.0005429963944059717
19,,,,,,,,,,,,,,0.0011445559357859047,0.006874378331070282,,5.283618353112322e-09,0.006079619146007161,,,0.00564597977629405,,,0.005353885848327015,,0.00011445559357859047,0.0006874378331070282,,,0.0006079619146007161,,,0.000564597977629405,,,0.0005353885848327015
20,,,,,,,,,,,,,,0.001040505396169004,0.00686782947008385,,,0.00603467910078615,,,0.005582461045590013,,,0.005278873666974213,,0.00010405053961690041,0.000686782947008385,,,0.0006034679100786149,,,0.0005582461045590013,,,0.0005278873666974212
21,,,,,,,,,,,,,,0.0009459139965172763,0.006861286847855042,,,0.005990071248687103,,,0.005519656917011755,,,0.0052049124656965776,,9.459139965172764e-05,0.0006861286847855042,,,0.0005990071248687102,,,0.0005519656917011755,,,0.0005204912465696578
22,,,,,,,,,,,,,,0.0008599218150157058,0.00685475045844052,,,0.005945793134165756,,,0.0054575593511007985,,,0.005131987519430812,,8.599218150157057e-05,0.0006854750458440519,,,0.0005945793134165756,,,0.0005457559351100798,,,0.0005131987519430811
23,,,,,,,,,,,,,,0.0007817471045597325,0.006848220295902605,,,0.005901842319829027,,,0.005396160398844648,,,0.00506008430942342,,7.817471045597324e-05,0.0006848220295902604,,,0.0005901842319829026,,,0.0005396160398844648,,,0.000506008430942342
24,,,,,,,,,,,,,,0.0007106791859633931,0.006841696354309279,,,0.0058582163863008406,,,0.005335452200659251,,,0.004989188520340143,,7.106791859633931e-05,0.0006841696354309279,,,0.000585821638630084,,,0.000533545220065925,,,0.0004989188520340143
25,,,,,,,,,,,,,,0.0006460719872394482,0.006835178627734174,,,0.005814912932088954,,,0.005275426985382906,,,0.004919286037415892,,6.460719872394481e-05,0.0006835178627734174,,,0.0005814912932088954,,,0.0005275426985382907,,,0.0004919286037415891
26,,,,,,,,,,,,,,0.0005873381702176801,0.006828667110256564,,,0.005771929573452756,,,0.005216077069281489,,,0.004850362943644617,,5.873381702176801e-05,0.0006828667110256565,,,0.0005771929573452756,,,0.0005216077069281488,,,0.0004850362943644617
27,,,,,,,,,,,,,,0.0005339437911069818,0.00682216179596137,,,0.00572926394427205,,,0.005157394855064869,,,0.004782405517008546,,5.339437911069818e-05,0.000682216179596137,,,0.0005729263944272051,,,0.0005157394855064868,,,0.0004782405517008546
28,,,,,,,,,,,,,,0.00048540344646089264,0.006815662678939142,,,0.005686913695916807,,,0.005099372830914389,,,0.004715400227746246,,4.854034464608926e-05,0.0006815662678939142,,,0.0005686913695916807,,,0.0005099372830914389,,,0.00047154002277462464
29,,,,,,,,,,,,,,0.00044127586041899325,0.006809169753286062,,,0.0056448764971178764,,,0.0050420035695212945,,,0.0046493337356589585,,4.412758604189933e-05,0.0006809169753286062,,,0.0005644876497117876,,,0.0005042003569521294,,,0.00046493337356589583
30,,,,,,,,,,,,,,0.00040115987310817566,0.006802683013103937,,,0.005603150033838658,,,0.004985279727135973,,,0.004584192887454672,,4.0115987310817566e-05,0.0006802683013103937,,,0.0005603150033838658,,,0.0004985279727135973,,,0.00045841928874546716
31,,,,,,,,,,,,,,0.00036469079373470506,0.006796202452500192,,,0.0055617320091477206,,,0.0049291940426278895,,,0.0045199647141294175,,3.646907937347051e-05,0.0006796202452500191,,,0.000556173200914772,,,0.0004929194042627889,,,0.00045199647141294175
32,,,,,,,,,,,,,,0.00033153708521336823,0.006789728065587863,,,0.005520620143092361,,,0.004873739336556105,,,0.004456636428385244,,3.315370852133682e-05,0.0006789728065587864,,,0.0005520620143092361,,,0.00048737393365561054,,,0.0004456636428385244
33,,,,,,,,,,,,,,0.0003013973501939711,0.006783259846485602,,,0.0054798121725731,,,0.004818908510250244,,,0.004394195422084372,,3.013973501939711e-05,0.0006783259846485602,,,0.0005479812172573099,,,0.00048189085102502444,,,0.0004394195422084372
34,,,,,,,,,,,,,,0.0002739975910854282,0.006776797789317654,,,0.005439305851219102,,,0.0047646945449018084,,,0.0043326292637390195,,2.7399759108542823e-05,0.0006776797789317654,,,0.0005439305851219102,,,0.00047646945449018077,,,0.0004332629263739019
35,,,,,,,,,,,,,,0.0002490887191685711,0.006770341888213868,,,0.005399098949264522,,,0.0047110905006657045,,,0.004271925696036394,,2.4908871916857114e-05,0.0006770341888213868,,,0.0005399098949264522,,,0.0004711090500665704,,,0.0004271925696036394
36,,,,,,,,,,,,,,0.00022644429015324647,0.006763892137309683,,,0.00535918925342576,,,0.004658089515771891,,,0.004212072633398365,,2.2644429015324648e-05,0.0006763892137309683,,,0.0005359189253425759,,,0.0004658089515771891,,,0.0004212072633398364
37,,,,,,,,,,,,,,0.0002058584455938604,0.006757448530746127,,,0.0053195745667796255,,,0.004605684805647013,,,0.004153058159575322,,2.058584455938604e-05,0.0006757448530746126,,,0.0005319574566779626,,,0.00046056848056470127,,,0.0004153058159575322
38,,,,,,,,,,,,,,0.00018714404144896398,0.006751011062669805,,,0.005280252708642406,,,0.004553869662045916,,,0.004094870525273754,,1.8714404144896396e-05,0.0006751011062669805,,,0.0005280252708642407,,,0.0004553869662045916,,,0.00040948705252737534
39,,,,,,,,,,,,,,0.00017013094677178543,0.006744579727232902,,,0.005241221514449822,,,0.004502637452192935,,,0.004037498145817053,,1.7013094677178543e-05,0.0006744579727232902,,,0.0005241221514449822,,,0.0004502637452192935,,,0.0004037498145817053
40,,,,,,,,,,,,,,0.00015466449706525944,0.006738154518593174,,,0.005202478835637876,,,0.004451981617932848,,,0.0039809295988391105,,1.5466449706525945e-05,0.0006738154518593174,,,0.0005202478835637876,,,0.00044519816179328477,,,0.000398092959883911
41,,,,,,,,,,,,,,0.00014060408824114495,0.006731735430913941,,,0.0051640225395245785,,,0.00440189567489137,,,0.003925153622010211,,1.4060408824114496e-05,0.0006731735430913941,,,0.0005164022539524579,,,0.00044018956748913696,,,0.00039251536220102115
42,,,,,,,,,,,,,,0.00012782189840104087,0.006725322458364083,,,0.005125850509192553,,,0.004352373211645102,,,0.0038701591107948036,,1.2782189840104087e-05,0.0006725322458364083,,,0.0005125850509192552,,,0.00043523732116451024,,,0.00038701591107948035
43,,,,,,,,,,,,,,0.00011620172581912806,0.006718915595118037,,,0.005087960643372496,,,0.004303407888900816,,,0.0038159351162406698,,1.1620172581912805e-05,0.0006718915595118036,,,0.0005087960643372496,,,0.0004303407888900816,,,0.00038159351162406696
44,,,,,,,,,,,,,,0.00010563793256284367,0.006712514835355787,,,0.0050503508563275205,,,0.004254993438683967,,,0.0037624708427990883,,1.0563793256284366e-05,0.0006712514835355786,,,0.000505035085632752,,,0.00042549934386839673,,,0.0003762470842799088
45,,,,,,,,,,,,,,9.603448414803969e-05,0.0067061201732628644,,,0.005013019077738332,,,0.004207123663536347,,,0.003709755646175525,,9.603448414803969e-06,0.0006706120173262864,,,0.0005013019077738331,,,0.0004207123663536346,,,0.0003709755646175525
46,,,,,,,,,,,,,,8.730407649821789e-05,0.006699731603030337,,,0.004975963252589266,,,0.004159792435722747,,,0.0036577790312104417,,8.73040764982179e-06,0.0006699731603030337,,,0.0004975963252589266,,,0.0004159792435722747,,,0.00036577790312104417
47,,,,,,,,,,,,,,7.936734227110717e-05,0.006693349118854809,,,0.004939181341055167,,,0.004112993696446568,,,0.003606530649789802,,7.936734227110717e-06,0.0006693349118854809,,,0.0004939181341055166,,,0.0004112993696446568,,,0.00036065306497898015
48,,,,,,,,,,,,,,7.215212933737014e-05,0.0066869727149384125,,,0.004902671318389097,,,0.004066721455074235,,,0.0035560002987848386,,7.2152129337370146e-06,0.0006686972714938412,,,0.0004902671318389098,,,0.00040667214550742345,,,0.0003556000298784839
49,,,,,,,,,,,,,,6.559284485215468e-05,0.0066806023854888,,,0.004866431174810882,,,0.0040209697883683455,,,0.003506177918020703,,6.559284485215468e-06,0.0006680602385488799,,,0.0004866431174810882,,,0.00040209697883683456,,,0.000350617791802
